,game_id,date,team,opp,result,win,pt_diff,ortg,zone,fgm,fga,fg%
2058,258,5/1/21,GSW,HOU,W 113-87,1,26,107.1,Above the Break 3,13,33,0.393939394
2059,259,5/1/21,HOU,GSW,L 87-113,0,-26,82.5,Above the Break 3,6,33,0.181818182
2060,260,5/1/21,DEN,LAC,W 110-104,1,6,124.6,Above the Break 3,6,22,0.272727273
2061,261,5/1/21,LAC,DEN,L 104-110,0,-6,117.8,Above the Break 3,10,24,0.416666667
2062,262,5/1/21,MIN,NOP,L 136-140 (OT),0,-4,114.6,Above the Break 3,11,40,0.275
2063,263,5/1/21,NOP,MIN,W 140-136 (OT),1,4,117.9,Above the Break 3,10,25,0.4
2064,264,5/1/21,IND,OKC,W 152-95,1,57,137.8,Above the Break 3,18,28,0.642857143
2065,265,5/1/21,OKC,IND,L 95-152,0,-57,86.1,Above the Break 3,5,22,0.227272727
2066,266,5/1/21,MEM,ORL,L 111-112,0,-1,111,Above the Break 3,7,16,0.4375
2067,267,5/1/21,ORL,MEM,W 112-111,1,1,112,Above the Break 3,9,23,0.391304348
2068,268,5/1/21,TOR,UTA,L 102-106,0,-4,107.3,Above the Break 3,10,22,0.454545455
2069,269,5/1/21,UTA,TOR,W 106-102,1,4,111.5,Above the Break 3,11,26,0.423076923
2070,270,4/30/21,BOS,SAS,W 143-140 (OT),1,3,128.6,Above the Break 3,13,28,0.464285714
2071,271,4/30/21,SAS,BOS,L 140-143 (OT),0,-3,125.9,Above the Break 3,7,19,0.368421053
2072,272,4/30/21,BKN,POR,L 109-128,0,-19,110.3,Above the Break 3,9,34,0.264705882
2073,273,4/30/21,POR,BKN,W 128-109,1,19,129.5,Above the Break 3,13,29,0.448275862
2074,274,4/30/21,CHI,MIL,L 98-108,0,-10,99.2,Above the Break 3,6,25,0.24
2075,275,4/30/21,MIL,CHI,W 108-98,1,10,109.3,Above the Break 3,6,19,0.315789474
2076,276,4/30/21,CLE,WAS,L 93-122,0,-29,91,Above the Break 3,5,27,0.185185185
2077,277,4/30/21,WAS,CLE,W 122-93,1,29,119.4,Above the Break 3,6,11,0.545454545
2078,278,4/30/21,LAL,SAC,L 106-110,0,-4,106.9,Above the Break 3,6,21,0.285714286
2079,279,4/30/21,SAC,LAL,W 110-106,1,4,110.9,Above the Break 3,9,25,0.36
2080,280,4/30/21,MEM,ORL,W 92-75,1,17,94,Above the Break 3,9,29,0.310344828
2081,281,4/30/21,ORL,MEM,L 75-92,0,-17,76.7,Above the Break 3,4,19,0.210526316
2082,282,4/30/21,ATL,PHI,L 104-126,0,-22,106.6,Above the Break 3,7,19,0.368421053
2083,283,4/30/21,PHI,ATL,W 126-104,1,22,129.1,Above the Break 3,7,19,0.368421053
2084,284,4/30/21,PHX,UTA,W 121-100,1,21,128.4,Above the Break 3,8,25,0.32
2085,285,4/30/21,UTA,PHX,L 100-121,0,-21,106.1,Above the Break 3,12,30,0.4
2086,286,4/29/21,DEN,TOR,W 121-111,1,10,124.4,Above the Break 3,8,22,0.363636364
2087,287,4/29/21,TOR,DEN,L 111-121,0,-10,114.2,Above the Break 3,11,20,0.55
2088,288,4/29/21,DAL,DET,W 115-105,1,10,115.9,Above the Break 3,9,24,0.375
2089,289,4/29/21,DET,DAL,L 105-115,0,-10,105.8,Above the Break 3,8,23,0.347826087
2090,290,4/29/21,HOU,MIL,W 143-136,1,7,132.5,Above the Break 3,22,38,0.578947368
2091,291,4/29/21,MIL,HOU,L 136-143,0,-7,126,Above the Break 3,13,30,0.433333333
2092,292,4/29/21,BKN,IND,W 130-113,1,17,123.8,Above the Break 3,9,25,0.36
2093,293,4/29/21,IND,BKN,L 113-130,0,-17,107.6,Above the Break 3,10,31,0.322580645
2094,294,4/29/21,GSW,MIN,L 114-126,0,-12,114.6,Above the Break 3,10,28,0.357142857
2095,295,4/29/21,MIN,GSW,W 126-114,1,12,126.7,Above the Break 3,19,37,0.513513514
2096,296,4/29/21,NOP,OKC,W 109-95,1,14,103.7,Above the Break 3,2,20,0.1
2097,297,4/29/21,OKC,NOP,L 95-109,0,-14,90.4,Above the Break 3,9,29,0.310344828
2098,298,4/28/21,BOS,CHA,W 120-111,1,9,127,Above the Break 3,10,31,0.322580645
2099,299,4/28/21,CHA,BOS,L 111-120,0,-9,117.5,Above the Break 3,10,27,0.37037037
2100,300,4/28/21,CLE,ORL,L 104-109,0,-5,106,Above the Break 3,10,33,0.303030303
2101,301,4/28/21,ORL,CLE,W 109-104,1,5,111.1,Above the Break 3,8,23,0.347826087
2102,302,4/28/21,DEN,NOP,W 114-112,1,2,104.9,Above the Break 3,9,21,0.428571429
2103,303,4/28/21,NOP,DEN,L 112-114,0,-2,103,Above the Break 3,10,22,0.454545455
2104,304,4/28/21,MEM,POR,L 109-130,0,-21,107.2,Above the Break 3,8,28,0.285714286
2105,305,4/28/21,POR,MEM,W 130-109,1,21,127.9,Above the Break 3,12,33,0.363636364
2106,306,4/28/21,MIA,SAS,W 116-111,1,5,119,Above the Break 3,7,18,0.388888889
2107,307,4/28/21,SAS,MIA,L 111-116,0,-5,113.9,Above the Break 3,6,19,0.315789474
2108,308,4/28/21,CHI,NYK,L 94-113,0,-19,100.9,Above the Break 3,7,24,0.291666667
2109,309,4/28/21,NYK,CHI,W 113-94,1,19,121.3,Above the Break 3,8,19,0.421052632
2110,310,4/28/21,ATL,PHI,L 83-127,0,-44,91.8,Above the Break 3,5,15,0.333333333
2111,311,4/28/21,PHI,ATL,W 127-83,1,44,140.5,Above the Break 3,10,24,0.416666667
2112,312,4/28/21,LAC,PHX,L 101-109,0,-8,111.5,Above the Break 3,5,19,0.263157895
2113,313,4/28/21,PHX,LAC,W 109-101,1,8,120.4,Above the Break 3,9,28,0.321428571
2114,314,4/28/21,SAC,UTA,L 105-154,0,-49,104.7,Above the Break 3,6,18,0.333333333
2115,315,4/28/21,UTA,SAC,W 154-105,1,49,153.5,Above the Break 3,17,25,0.68
2116,316,4/28/21,LAL,WAS,L 107-116,0,-9,107.3,Above the Break 3,7,28,0.25
2117,317,4/28/21,WAS,LAL,W 116-107,1,9,116.3,Above the Break 3,5,17,0.294117647
2118,318,4/27/21,BOS,OKC,L 115-119,0,-4,103.3,Above the Break 3,10,41,0.243902439
2119,319,4/27/21,OKC,BOS,W 119-115,1,4,106.9,Above the Break 3,11,26,0.423076923
2120,320,4/27/21,CHA,MIL,L 104-114,0,-10,102.2,Above the Break 3,10,27,0.37037037
2121,321,4/27/21,MIL,CHA,W 114-104,1,10,112,Above the Break 3,8,28,0.285714286
2122,322,4/27/21,DAL,GSW,W 133-103,1,30,129.9,Above the Break 3,14,29,0.482758621
2123,323,4/27/21,GSW,DAL,L 103-133,0,-30,100.6,Above the Break 3,15,36,0.416666667
2124,324,4/27/21,HOU,MIN,L 107-114,0,-7,103.1,Above the Break 3,5,20,0.25
2125,325,4/27/21,MIN,HOU,W 114-107,1,7,109.8,Above the Break 3,9,33,0.272727273
2126,326,4/27/21,IND,POR,L 112-133,0,-21,109.7,Above the Break 3,5,21,0.238095238
2127,327,4/27/21,POR,IND,W 133-112,1,21,130.2,Above the Break 3,18,30,0.6
2128,328,4/27/21,BKN,TOR,W 116-103,1,13,125,Above the Break 3,12,29,0.413793103
2129,329,4/27/21,TOR,BKN,L 103-116,0,-13,111,Above the Break 3,11,31,0.35483871
2130,330,4/26/21,DEN,MEM,W 120-96,1,24,115.5,Above the Break 3,7,23,0.304347826
2131,331,4/26/21,ATL,DET,L 86-100,0,-14,89.2,Above the Break 3,4,23,0.173913043
2132,332,4/26/21,DET,ATL,W 100-86,1,14,103.7,Above the Break 3,7,20,0.35
2133,333,4/26/21,CHI,MIA,W 110-102,1,8,117.6,Above the Break 3,8,22,0.363636364
2134,334,4/26/21,MIA,CHI,L 102-110,0,-8,109.1,Above the Break 3,7,28,0.25
2135,335,4/26/21,MIN,UTA,W 105-104,1,1,108.4,Above the Break 3,13,36,0.361111111
2136,336,4/26/21,UTA,MIN,L 104-105,0,-1,107.4,Above the Break 3,14,41,0.341463415
2137,337,4/26/21,LAC,NOP,L 103-120,0,-17,103.2,Above the Break 3,10,30,0.333333333
2138,338,4/26/21,NOP,LAC,W 120-103,1,17,120.3,Above the Break 3,11,21,0.523809524
2139,339,4/26/21,NYK,PHX,L 110-118,0,-8,118.5,Above the Break 3,8,17,0.470588235
2140,340,4/26/21,PHX,NYK,W 118-110,1,8,127.1,Above the Break 3,11,25,0.44
2141,341,4/26/21,LAL,ORL,W 114-103,1,11,123.8,Above the Break 3,7,20,0.35
2142,342,4/26/21,ORL,LAL,L 103-114,0,-11,111.9,Above the Break 3,11,18,0.611111111
2143,343,4/26/21,OKC,PHI,L 90-121,0,-31,87.3,Above the Break 3,6,26,0.230769231
2144,344,4/26/21,PHI,OKC,W 121-90,1,31,117.4,Above the Break 3,9,21,0.428571429
2145,345,4/26/21,SAC,DAL,W 113-106,1,7,122.6,Above the Break 3,10,22,0.454545455
2146,346,4/26/21,CLE,TOR,L 96-112,0,-16,103.6,Above the Break 3,5,25,0.2
2147,347,4/26/21,TOR,CLE,W 112-96,1,16,120.9,Above the Break 3,5,17,0.294117647
2148,348,4/26/21,WAS,SAS,L 143-146 (OT),0,-3,133,Above the Break 3,3,14,0.214285714
2149,349,4/25/21,ATL,MIL,W 111-104,1,7,112.1,Above the Break 3,11,23,0.47826087
2150,350,4/25/21,BKN,PHX,W 128-119,1,9,133.5,Above the Break 3,11,22,0.5
2151,351,4/25/21,BOS,CHA,L 104-125,0,-21,107.2,Above the Break 3,9,28,0.321428571
2152,352,4/25/21,GSW,SAC,W 117-113,1,4,119.2,Above the Break 3,12,30,0.4
2153,353,4/24/21,HOU,DEN,L 116-129,0,-13,113.2,Above the Break 3,10,31,0.322580645
2154,354,4/24/21,DET,IND,L 109-115,0,-6,104.6,Above the Break 3,8,23,0.347826087
2155,355,4/24/21,MIA,CHI,W 106-101,1,5,113.4,Above the Break 3,10,29,0.344827586
2156,356,4/24/21,NYK,TOR,W 120-103,1,17,130.3,Above the Break 3,11,18,0.611111111
2157,357,4/24/21,MIN,UTA,W 101-96,1,5,102.3,Above the Break 3,8,34,0.235294118
2158,358,4/23/21,LAC,HOU,W 109-104,1,5,106,Above the Break 3,11,27,0.407407407
2159,359,4/21/21,LAC,MEM,W 117-105,1,12,121.7,Above the Break 3,11,22,0.5
